TIME,CH1,CH2,FREQ
-0.44619,0.0356,0.055600000000000004,456774306079452.312500
-0.44618,0.0364,0.055600000000000004,456774306079452.312500
-0.44617,0.034,0.0596,456774306079452.312500
-0.44616,0.0268,0.0516,456774306079452.312500
-0.44615,0.0332,0.0596,456774306079452.312500
-0.44614,0.0356,0.056400000000000006,456774306079452.312500
-0.44613,0.0324,0.058,456774306079452.312500
-0.44612,0.034,0.0572,456774306079452.312500
-0.44611,0.0316,0.056400000000000006,456774306079452.312500
-0.4461,0.0316,0.058800000000000005,456774306079452.312500
-0.44609,0.0284,0.058,456774306079452.312500
-0.44608,0.0324,0.058,456774306079452.312500
-0.44606999999999997,0.0324,0.058,456774306079452.312500
-0.44606,0.034,0.058800000000000005,456774306079452.312500
-0.44605,0.034800000000000005,0.055600000000000004,456774306079452.312500
-0.44604,0.0332,0.058,456774306079452.312500
-0.44603,0.0332,0.054,456774306079452.312500
-0.44601999999999997,0.0332,0.058,456774306079452.312500
-0.44601,0.0356,0.058,456774306079452.312500
-0.446,0.034800000000000005,0.0596,456774306079452.312500
-0.44599,0.0356,0.056400000000000006,456774306079452.312500
-0.44598,0.0356,0.058800000000000005,456774306079452.312500
-0.44597,0.034,0.058800000000000005,456774306079452.312500
-0.44596,0.034,0.0572,456774306079452.312500
-0.44595,0.0356,0.056400000000000006,456774306079452.312500
-0.44594,0.0364,0.0516,456774306079452.312500
-0.44593,0.0308,0.058800000000000005,456774306079452.312500
-0.44592,0.0332,0.054,456774306079452.312500
-0.44591,0.026000000000000002,0.056400000000000006,456774306079452.312500
-0.4459,0.0324,0.058,456774306079452.312500
-0.44589,0.0316,0.054,456774306079452.312500
-0.44588,0.034800000000000005,0.0436,456774306079452.312500
-0.44587,0.0324,0.0548,456774306079452.312500
-0.44586,0.018000000000000002,0.058800000000000005,456774306079452.312500
-0.44584999999999997,0.026000000000000002,0.058800000000000005,456774306079452.312500
-0.44584,0.0212,0.058,456774306079452.312500
-0.44583,0.027600000000000003,0.0596,456774306079452.312500
-0.44582,0.0164,0.058800000000000005,456774306079452.312500
-0.44581,0.026000000000000002,0.055600000000000004,456774306079452.312500
-0.4458,0.0244,0.058800000000000005,456774306079452.312500
-0.44579,0.027600000000000003,0.058800000000000005,456774306079452.312500
-0.44578,0.018000000000000002,0.0548,456774306079452.312500
-0.44577,0.0212,0.056400000000000006,456774306079452.312500
-0.44576,0.022000000000000002,0.055600000000000004,456774306079452.312500
-0.44575,0.034,0.058,456774306079452.312500
-0.44574,0.034,0.058,456774306079452.312500
-0.44573,0.0332,0.058,456774306079452.312500
-0.44572,0.034,0.054,456774306079452.312500
-0.44571,0.0356,0.050800000000000005,456774306079452.312500
-0.4457,0.034,0.05,456774306079452.312500
-0.44569,0.034800000000000005,0.050800000000000005,456774306079452.312500
-0.44567999999999997,0.0364,0.0492,456774306079452.312500
-0.44567,0.0364,0.055600000000000004,456774306079452.312500
-0.44566,0.038,0.0572,456774306079452.312500
-0.44565,0.034800000000000005,0.0572,456774306079452.312500
-0.44564,0.0332,0.058,456774306079452.312500
-0.44562999999999997,0.034,0.055600000000000004,456774306079452.312500
-0.44562,0.0356,0.0596,456774306079452.312500
-0.44561,0.037200000000000004,0.05,456774306079452.312500
-0.4456,0.0332,0.055600000000000004,456774306079452.312500
-0.44559,0.034800000000000005,0.058,456774306079452.312500
-0.44558,0.030000000000000002,0.0572,456774306079452.312500
-0.44557,0.0332,0.0572,456774306079452.312500
-0.44556,0.0332,0.058800000000000005,456774306079452.312500
-0.44555,0.0324,0.056400000000000006,456774306079452.312500
-0.44554,0.034800000000000005,0.058,456774306079452.312500
-0.44553,0.0332,0.058800000000000005,456774306079452.312500
-0.44551999999999997,0.0292,0.0572,456774306079452.312500
-0.44551,0.0332,0.0548,456774306079452.312500
-0.4455,0.0356,0.0596,456774306079452.312500
-0.44549,0.034800000000000005,0.0596,456774306079452.312500
-0.44548,0.0332,0.058,456774306079452.312500
-0.44547,0.0316,0.0596,456774306079452.312500
-0.44545999999999997,0.034,0.050800000000000005,456774306079452.312500
-0.44545,0.034800000000000005,0.0596,456774306079452.312500
-0.44544,0.034800000000000005,0.048400000000000006,456774306079452.312500
-0.44543,0.0308,0.058,456774306079452.312500
-0.44542,0.0356,0.0468,456774306079452.312500
-0.44541,0.0284,0.045200000000000004,456774306079452.312500
-0.4454,0.0332,0.042,456774306079452.312500
-0.44539,0.030000000000000002,0.0492,456774306079452.312500
-0.44538,0.030000000000000002,0.0388,456774306079452.312500
-0.44537,0.0324,0.0476,456774306079452.312500
-0.44536,0.0356,0.042800000000000005,456774306079452.312500
-0.44535,0.034800000000000005,0.0572,456774306079452.312500
-0.44534,0.034,0.058,456774306079452.312500
-0.44533,0.034800000000000005,0.056400000000000006,456774306079452.312500
-0.44532,0.034,0.0572,456774306079452.312500
-0.44531,0.0356,0.0516,456774306079452.312500
-0.4453,0.0292,0.058,456774306079452.312500
-0.44529,0.0324,0.045200000000000004,456774306079452.312500
-0.44528,0.0252,0.054,456774306079452.312500
-0.44527,0.0308,0.0476,456774306079452.312500
-0.44526,0.030000000000000002,0.0516,456774306079452.312500
-0.44525,0.0308,0.055600000000000004,456774306079452.312500
-0.44523999999999997,0.0316,0.0596,456774306079452.312500
-0.44523,0.0316,0.0572,456774306079452.312500
-0.44522,0.034,0.0596,456774306079452.312500
-0.44521,0.034,0.058800000000000005,456774306079452.312500
-0.4452,0.0324,0.054,456774306079452.312500
-0.44519,0.034800000000000005,0.058,456774306079452.312500
-0.44518,0.034,0.058,456774306079452.312500
-0.44517,0.0316,0.0524,456774306079452.312500
-0.44516,0.0356,0.058800000000000005,456774306079452.312500
-0.44515,0.034800000000000005,0.0572,456774306079452.312500
-0.44514,0.034800000000000005,0.058800000000000005,456774306079452.312500
-0.44513,0.0356,0.0516,456774306079452.312500
-0.44512,0.0356,0.058800000000000005,456774306079452.312500
-0.44511,0.034,0.055600000000000004,456774306079452.312500
-0.4451,0.037200000000000004,0.0548,456774306079452.312500
-0.44509,0.034800000000000005,0.0596,456774306079452.312500
-0.44508,0.034800000000000005,0.058,456774306079452.312500
-0.44506999999999997,0.0332,0.058,456774306079452.312500
-0.44506,0.0364,0.056400000000000006,456774306079452.312500
-0.44505,0.034800000000000005,0.058800000000000005,456774306079452.312500
-0.44504,0.034800000000000005,0.058800000000000005,456774306079452.312500
-0.44503,0.034800000000000005,0.056400000000000006,456774306079452.312500
-0.44501999999999997,0.0244,0.0604,456774306079452.312500
-0.44501,0.0236,0.058,456774306079452.312500
-0.445,0.0284,0.0572,456774306079452.312500
-0.44499,0.0324,0.0572,456774306079452.312500
-0.44498,0.0332,0.0596,456774306079452.312500
-0.44497,0.034,0.0572,456774306079452.312500
-0.44496,0.034,0.0596,456774306079452.312500
-0.44495,0.034800000000000005,0.058800000000000005,456774306079452.312500
-0.44494,0.0332,0.0596,456774306079452.312500
-0.44493,0.0332,0.055600000000000004,456774306079452.312500
-0.44492,0.0356,0.0548,456774306079452.312500
-0.44490999999999997,0.034800000000000005,0.055600000000000004,456774306079452.312500
-0.4449,0.0332,0.0476,456774306079452.312500
-0.44489,0.034,0.053200000000000004,456774306079452.312500
-0.44488,0.0332,0.0412,456774306079452.312500
-0.44487,0.034,0.050800000000000005,456774306079452.312500
-0.44486,0.034,0.0572,456774306079452.312500
-0.44484999999999997,0.0356,0.0572,456774306079452.312500
-0.44484,0.034800000000000005,0.0524,456774306079452.312500
-0.44483,0.0324,0.0596,456774306079452.312500
-0.44482,0.034800000000000005,0.054,456774306079452.312500
-0.44481,0.034,0.0572,456774306079452.312500
-0.4448,0.034800000000000005,0.0516,456774306079452.312500
-0.44479,0.0364,0.0572,456774306079452.312500
-0.44478,0.0364,0.055600000000000004,456774306079452.312500
-0.44477,0.0364,0.0572,456774306079452.312500
-0.44476,0.0308,0.0548,456774306079452.312500
-0.44475,0.034,0.0596,456774306079452.312500
-0.44474,0.0356,0.058,456774306079452.312500
-0.44473,0.038,0.058,456774306079452.312500
-0.44472,0.0356,0.050800000000000005,456774306079452.312500
-0.44471,0.037200000000000004,0.056400000000000006,456774306079452.312500
-0.4447,0.034800000000000005,0.0596,456774306079452.312500
-0.44469,0.0316,0.056400000000000006,456774306079452.312500
-0.44468,0.0356,0.056400000000000006,456774306079452.312500
-0.44467,0.0324,0.05,456774306079452.312500
-0.44466,0.034800000000000005,0.0572,456774306079452.312500
-0.44465,0.034800000000000005,0.0572,456774306079452.312500
-0.44464,0.030000000000000002,0.058,456774306079452.312500
-0.44462999999999997,0.0308,0.056400000000000006,456774306079452.312500
-0.44462,0.0316,0.0548,456774306079452.312500
-0.44461,0.0324,0.058,456774306079452.312500
-0.4446,0.0324,0.0524,456774306079452.312500
-0.44459,0.0316,0.058,456774306079452.312500
-0.44458,0.034,0.056400000000000006,456774306079452.312500
-0.44457,0.034,0.058800000000000005,456774306079452.312500
-0.44456,0.0308,0.050800000000000005,456774306079452.312500
-0.44455,0.0308,0.056400000000000006,456774306079452.312500
-0.44454,0.0292,0.055600000000000004,456774306079452.312500
-0.44453,0.0292,0.0572,456774306079452.312500
-0.44452,0.0244,0.055600000000000004,456774306079452.312500
-0.44451,0.027600000000000003,0.058800000000000005,456774306079452.312500
-0.4445,0.0308,0.054,456774306079452.312500
-0.44449,0.0316,0.058,456774306079452.312500
-0.44448,0.0308,0.056400000000000006,456774306079452.312500
-0.44447,0.0236,0.058800000000000005,456774306079452.312500
-0.44445999999999997,0.0228,0.058,456774306079452.312500
-0.44445,0.0252,0.058800000000000005,456774306079452.312500
-0.44444,0.0252,0.0572,456774306079452.312500
-0.44443,0.034,0.058,456774306079452.312500
-0.44442,0.0332,0.0548,456774306079452.312500
-0.44440999999999997,0.0356,0.058,456774306079452.312500
-0.4444,0.0284,0.0444,456774306079452.312500
-0.44439,0.0284,0.058800000000000005,456774306079452.312500
-0.44438,0.0292,0.050800000000000005,456774306079452.312500
-0.44437,0.030000000000000002,0.0596,456774306079452.312500
-0.44436,0.0268,0.0524,456774306079452.312500
-0.44435,0.034800000000000005,0.0524,456774306079452.312500
-0.44434,0.0332,0.050800000000000005,456774306079452.312500
-0.44433,0.0332,0.0548,456774306079452.312500
-0.44432,0.034,0.056400000000000006,456774306079452.312500
-0.44431,0.0324,0.0572,456774306079452.312500
-0.4443,0.0324,0.058800000000000005,456774306079452.312500
-0.44429,0.026000000000000002,0.054,456774306079452.312500
-0.44428,0.030000000000000002,0.0596,456774306079452.312500
-0.44427,0.0316,0.0596,456774306079452.312500
-0.44426,0.0332,0.058,456774306079452.312500
-0.44425,0.027600000000000003,0.058,456774306079452.312500
-0.44423999999999997,0.0308,0.058,456774306079452.312500
-0.44423,0.027600000000000003,0.0548,456774306079452.312500
-0.44422,0.027600000000000003,0.058,456774306079452.312500
-0.44421,0.0268,0.0524,456774306079452.312500
-0.4442,0.0268,0.0596,456774306079452.312500
-0.44419,0.027600000000000003,0.0572,456774306079452.312500
-0.44418,0.0308,0.058800000000000005,456774306079452.312500
-0.44417,0.034800000000000005,0.0572,456774306079452.312500
-0.44416,0.0356,0.054,456774306079452.312500
-0.44415,0.0356,0.0596,456774306079452.312500
-0.44414,0.0316,0.055600000000000004,456774306079452.312500
-0.44413,0.034800000000000005,0.055600000000000004,456774306079452.312500
-0.44412,0.0356,0.058,456774306079452.312500
-0.44411,0.0316,0.058,456774306079452.312500
-0.4441,0.0364,0.0596,456774306079452.312500
-0.44409,0.0332,0.056400000000000006,456774306079452.312500
-0.44408,0.0364,0.058,456774306079452.312500
-0.44406999999999996,0.0332,0.055600000000000004,456774306079452.312500
-0.44406,0.0316,0.058,456774306079452.312500
-0.44405,0.034800000000000005,0.042,456774306079452.312500
-0.44404,0.034,0.0492,456774306079452.312500
-0.44403,0.034,0.056400000000000006,456774306079452.312500
-0.44401999999999997,0.0332,0.055600000000000004,456774306079452.312500
-0.44401,0.027600000000000003,0.0476,456774306079452.312500
-0.444,0.0316,0.0596,456774306079452.312500
-0.44399,0.030000000000000002,0.058,456774306079452.312500
-0.44398,0.0324,0.058,456774306079452.312500
-0.44397,0.034,0.0572,456774306079452.312500
-0.44396,0.0308,0.056400000000000006,456774306079452.312500
-0.44395,0.0332,0.058,456774306079452.312500
-0.44394,0.0316,0.058,456774306079452.312500
-0.44393,0.0268,0.058,456774306079452.312500
-0.44392,0.034800000000000005,0.058,456774306079452.312500
-0.44390999999999997,0.034800000000000005,0.0516,456774306079452.312500
-0.4439,0.0316,0.0548,456774306079452.312500
-0.44389,0.0284,0.050800000000000005,456774306079452.312500
-0.44388,0.034,0.056400000000000006,456774306079452.312500
-0.44387,0.0356,0.0516,456774306079452.312500
-0.44386,0.0236,0.0596,456774306079452.312500
-0.44384999999999997,0.0252,0.053200000000000004,456774306079452.312500
-0.44384,0.034,0.0572,456774306079452.312500
-0.44383,0.0356,0.048400000000000006,456774306079452.312500
-0.44382,0.0308,0.0548,456774306079452.312500
-0.44381,0.0356,0.0476,456774306079452.312500
-0.4438,0.0332,0.055600000000000004,456774306079452.312500
-0.44379,0.0356,0.058800000000000005,456774306079452.312500
-0.44378,0.034,0.050800000000000005,456774306079452.312500
-0.44377,0.0364,0.058,456774306079452.312500
-0.44376,0.0324,0.0572,456774306079452.312500
-0.44375,0.0316,0.0572,456774306079452.312500
-0.44374,0.0236,0.056400000000000006,456774306079452.312500
-0.44373,0.0324,0.058,456774306079452.312500
-0.44372,0.034,0.058,456774306079452.312500
-0.44371,0.034,0.058,456774306079452.312500
-0.4437,0.0316,0.058,456774306079452.312500
-0.44369,0.0332,0.0572,456774306079452.312500
-0.44368,0.0316,0.055600000000000004,456774306079452.312500
-0.44367,0.0292,0.042,456774306079452.312500
-0.44366,0.022000000000000002,0.0396,456774306079452.312500
-0.44365,0.0292,0.0412,456774306079452.312500
-0.44364,0.0228,0.038,456774306079452.312500
-0.44362999999999997,0.0356,0.037200000000000004,456774306079452.312500
-0.44362,0.034800000000000005,0.0572,456774306079452.312500
-0.44361,0.034800000000000005,0.050800000000000005,456774306079452.312500
-0.4436,0.030000000000000002,0.054,456774306079452.312500
-0.44359,0.034800000000000005,0.0388,456774306079452.312500
-0.44358,0.034,0.0388,456774306079452.312500
-0.44357,0.034,0.034,456774306079452.312500
-0.44356,0.034800000000000005,0.0412,456774306079452.312500
-0.44355,0.0356,0.034800000000000005,456774306079452.312500
-0.44354,0.0356,0.042,456774306079452.312500
-0.44353,0.0324,0.0524,456774306079452.312500
-0.44352,0.0364,0.0548,456774306079452.312500
-0.44351,0.0284,0.050800000000000005,456774306079452.312500
-0.4435,0.0356,0.055600000000000004,456774306079452.312500
-0.44349,0.0332,0.058800000000000005,456774306079452.312500
-0.44348,0.0332,0.058,456774306079452.312500
-0.44347,0.034800000000000005,0.058800000000000005,456774306079452.312500
-0.44345999999999997,0.0316,0.054,456774306079452.312500
-0.44345,0.0356,0.058,456774306079452.312500
-0.44344,0.0316,0.0572,456774306079452.312500
-0.44343,0.0324,0.0572,456774306079452.312500
-0.44342,0.0244,0.055600000000000004,456774306079452.312500
-0.44340999999999997,0.0332,0.055600000000000004,456774306079452.312500
-0.4434,0.0268,0.055600000000000004,456774306079452.312500
-0.44339,0.0332,0.0572,456774306079452.312500
-0.44338,0.0324,0.058800000000000005,456774306079452.312500
-0.44337,0.030000000000000002,0.058,456774306079452.312500
-0.44336,0.0332,0.058800000000000005,456774306079452.312500
-0.44335,0.034800000000000005,0.0476,456774306079452.312500
-0.44334,0.0316,0.0572,456774306079452.312500
-0.44333,0.030000000000000002,0.048400000000000006,456774306079452.312500
-0.44332,0.0316,0.0596,456774306079452.312500
-0.44331,0.0356,0.056400000000000006,456774306079452.312500
-0.44329999999999997,0.034,0.055600000000000004,456774306079452.312500
-0.44329,0.034800000000000005,0.055600000000000004,456774306079452.312500
-0.44328,0.034,0.0572,456774306079452.312500
-0.44327,0.0324,0.0572,456774306079452.312500
-0.44326,0.0332,0.058,456774306079452.312500
-0.44325,0.038,0.058,456774306079452.312500
-0.44323999999999997,0.0284,0.055600000000000004,456774306079452.312500
-0.44323,0.0364,0.045200000000000004,456774306079452.312500
-0.44322,0.0324,0.056400000000000006,456774306079452.312500
-0.44321,0.038,0.055600000000000004,456774306079452.312500
-0.4432,0.0364,0.058800000000000005,456774306079452.312500
-0.44319,0.0356,0.055600000000000004,456774306079452.312500
-0.44318,0.0356,0.053200000000000004,456774306079452.312500
-0.44317,0.0356,0.058,456774306079452.312500
-0.44316,0.0308,0.0492,456774306079452.312500
-0.44315,0.0332,0.058,456774306079452.312500
-0.44314,0.034,0.0572,456774306079452.312500
-0.44313,0.027600000000000003,0.056400000000000006,456774306079452.312500
-0.44312,0.034,0.054,456774306079452.312500
-0.44311,0.0252,0.056400000000000006,456774306079452.312500
-0.4431,0.0332,0.053200000000000004,456774306079452.312500
-0.44309,0.026000000000000002,0.0596,456774306079452.312500
-0.44308,0.034,0.045200000000000004,456774306079452.312500
-0.44307,0.0268,0.0596,456774306079452.312500
-0.44306,0.0332,0.055600000000000004,456774306079452.312500
-0.44305,0.0292,0.055600000000000004,456774306079452.312500
-0.44304,0.0332,0.0476,456774306079452.312500
-0.44303,0.0196,0.058800000000000005,456774306079452.312500
-0.44301999999999997,0.0324,0.05,456774306079452.312500
-0.44301,0.0292,0.0596,456774306079452.312500
-0.443,0.034800000000000005,0.0396,456774306079452.312500
-0.44299,0.034800000000000005,0.054,456774306079452.312500
-0.44298,0.034,0.0596,456774306079452.312500
-0.44297,0.034800000000000005,0.058,456774306079452.312500
-0.44296,0.0356,0.046,456774306079452.312500
-0.44295,0.034800000000000005,0.0572,456774306079452.312500
-0.44294,0.0324,0.0596,456774306079452.312500
-0.44293,0.034800000000000005,0.056400000000000006,456774306079452.312500
-0.44292,0.0356,0.0548,456774306079452.312500
-0.44291,0.0356,0.0492,456774306079452.312500
-0.4429,0.0364,0.058800000000000005,456774306079452.312500
-0.44289,0.034800000000000005,0.058,456774306079452.312500
-0.44288,0.0324,0.056400000000000006,456774306079452.312500
-0.44287,0.034,0.056400000000000006,456774306079452.312500
-0.44286,0.0268,0.056400000000000006,456774306079452.312500
-0.44284999999999997,0.0356,0.058800000000000005,456774306079452.312500
-0.44284,0.034800000000000005,0.0548,456774306079452.312500
-0.44283,0.034800000000000005,0.058,456774306079452.312500
-0.44282,0.034800000000000005,0.058800000000000005,456774306079452.312500
-0.44281,0.0316,0.058800000000000005,456774306079452.312500
-0.44279999999999997,0.0324,0.0572,456774306079452.312500
-0.44279,0.0284,0.055600000000000004,456774306079452.312500
-0.44278,0.0332,0.058800000000000005,456774306079452.312500
-0.44277,0.0332,0.056400000000000006,456774306079452.312500
-0.44276,0.034800000000000005,0.0572,456774306079452.312500
-0.44275,0.0292,0.0548,456774306079452.312500
-0.44274,0.0324,0.0572,456774306079452.312500
-0.44273,0.0292,0.058800000000000005,456774306079452.312500
-0.44272,0.034800000000000005,0.050800000000000005,456774306079452.312500
-0.44271,0.0332,0.058,456774306079452.312500
-0.4427,0.0356,0.058800000000000005,456774306079452.312500
-0.44269,0.034,0.058800000000000005,456774306079452.312500
-0.44268,0.0356,0.058800000000000005,456774306079452.312500
-0.44267,0.0324,0.058,456774306079452.312500
-0.44266,0.034800000000000005,0.055600000000000004,456774306079452.312500
-0.44265,0.0356,0.058800000000000005,456774306079452.312500
-0.44264,0.0356,0.058800000000000005,456774306079452.312500
-0.44262999999999997,0.0324,0.0596,456774306079452.312500
-0.44262,0.034800000000000005,0.0572,456774306079452.312500
-0.44261,0.0356,0.056400000000000006,456774306079452.312500
-0.4426,0.037200000000000004,0.0548,456774306079452.312500
-0.44259,0.0332,0.058800000000000005,456774306079452.312500
-0.44258,0.0356,0.0596,456774306079452.312500
-0.44257,0.034,0.058800000000000005,456774306079452.312500
-0.44256,0.0356,0.0548,456774306079452.312500
-0.44255,0.034,0.0548,456774306079452.312500
-0.44254,0.0364,0.0596,456774306079452.312500
-0.44253,0.0308,0.0548,456774306079452.312500
-0.44252,0.034,0.058,456774306079452.312500
-0.44251,0.0324,0.0572,456774306079452.312500
-0.4425,0.0268,0.055600000000000004,456774306079452.312500
-0.44249,0.0324,0.058800000000000005,456774306079452.312500
-0.44248,0.0252,0.055600000000000004,456774306079452.312500
-0.44247,0.034800000000000005,0.054,456774306079452.312500
-0.44245999999999996,0.0332,0.056400000000000006,456774306079452.312500
-0.44245,0.0332,0.058,456774306079452.312500
-0.44244,0.0308,0.0436,456774306079452.312500
-0.44243,0.034,0.0572,456774306079452.312500
-0.44242,0.034800000000000005,0.058,456774306079452.312500
-0.44240999999999997,0.0324,0.0516,456774306079452.312500
-0.4424,0.034,0.0572,456774306079452.312500
-0.44239,0.0252,0.045200000000000004,456774306079452.312500
-0.44238,0.034,0.058800000000000005,456774306079452.312500
-0.44237,0.0292,0.0572,456774306079452.312500
-0.44236,0.034800000000000005,0.058800000000000005,456774306079452.312500
-0.44235,0.0324,0.054,456774306079452.312500
-0.44234,0.0356,0.0548,456774306079452.312500
-0.44233,0.037200000000000004,0.045200000000000004,456774306079452.312500
-0.44232,0.0364,0.058800000000000005,456774306079452.312500
-0.44231,0.0356,0.055600000000000004,456774306079452.312500
-0.4423,0.0364,0.058,456774306079452.312500
-0.44229,0.034800000000000005,0.056400000000000006,456774306079452.312500
-0.44228,0.034800000000000005,0.056400000000000006,456774306079452.312500
-0.44227,0.034800000000000005,0.0548,456774306079452.312500
-0.44226,0.034800000000000005,0.055600000000000004,456774306079452.312500
-0.44225,0.0324,0.058800000000000005,456774306079452.312500
-0.44223999999999997,0.0356,0.058800000000000005,456774306079452.312500
-0.44223,0.034800000000000005,0.054,456774306079452.312500
-0.44222,0.0332,0.058,456774306079452.312500
-0.44221,0.0324,0.0548,456774306079452.312500
-0.4422,0.0308,0.0572,456774306079452.312500
-0.44218999999999997,0.026000000000000002,0.05,456774306079452.312500
-0.44218,0.034,0.0596,456774306079452.312500
-0.44217,0.034,0.0572,456774306079452.312500
-0.44216,0.034800000000000005,0.0572,456774306079452.312500
-0.44215,0.0332,0.0572,456774306079452.312500
-0.44214,0.034800000000000005,0.055600000000000004,456774306079452.312500
-0.44213,0.034,0.055600000000000004,456774306079452.312500
-0.44212,0.0324,0.042,456774306079452.312500
-0.44211,0.027600000000000003,0.0596,456774306079452.312500
-0.4421,0.0356,0.056400000000000006,456774306079452.312500
-0.44209,0.034800000000000005,0.058800000000000005,456774306079452.312500
-0.44208,0.034,0.058,456774306079452.312500
-0.44207,0.034800000000000005,0.055600000000000004,456774306079452.312500
-0.44206,0.0332,0.055600000000000004,456774306079452.312500
-0.44205,0.0332,0.0388,456774306079452.312500
-0.44204,0.0364,0.048400000000000006,456774306079452.312500
-0.44203,0.0364,0.0572,456774306079452.312500
-0.44201999999999997,0.0332,0.0596,456774306079452.312500
-0.44201,0.034800000000000005,0.056400000000000006,456774306079452.312500
-0.442,0.0316,0.058,456774306079452.312500
-0.44199,0.037200000000000004,0.050800000000000005,456774306079452.312500
-0.44198,0.0316,0.058,456774306079452.312500
-0.44197,0.034800000000000005,0.056400000000000006,456774306079452.312500
-0.44196,0.0308,0.058,456774306079452.312500
-0.44195,0.034,0.056400000000000006,456774306079452.312500
-0.44194,0.0356,0.046,456774306079452.312500
-0.44193,0.0292,0.058,456774306079452.312500
-0.44192,0.0332,0.054,456774306079452.312500
-0.44191,0.030000000000000002,0.055600000000000004,456774306079452.312500
-0.4419,0.034,0.058800000000000005,456774306079452.312500
-0.44189,0.0236,0.056400000000000006,456774306079452.312500
-0.44188,0.0332,0.0524,456774306079452.312500
-0.44187,0.0268,0.058,456774306079452.312500
-0.44186,0.034800000000000005,0.045200000000000004,456774306079452.312500
-0.44184999999999997,0.0332,0.0596,456774306079452.312500
-0.44184,0.034,0.0548,456774306079452.312500
-0.44183,0.034800000000000005,0.058,456774306079452.312500
-0.44182,0.0284,0.054,456774306079452.312500
-0.44181,0.0332,0.0572,456774306079452.312500
-0.44179999999999997,0.034,0.0572,456774306079452.312500
-0.44179,0.0356,0.058800000000000005,456774306079452.312500
-0.44178,0.0364,0.058,456774306079452.312500
-0.44177,0.0332,0.055600000000000004,456774306079452.312500
-0.44176,0.0324,0.053200000000000004,456774306079452.312500
-0.44175,0.034,0.0572,456774306079452.312500
-0.44174,0.0332,0.053200000000000004,456774306079452.312500
-0.44173,0.0236,0.056400000000000006,456774306079452.312500
-0.44172,0.034,0.0572,456774306079452.312500
-0.44171,0.0324,0.042,456774306079452.312500
-0.4417,0.0364,0.058,456774306079452.312500
-0.44168999999999997,0.034,0.05,456774306079452.312500
-0.44168,0.0308,0.058,456774306079452.312500
-0.44167,0.0356,0.0396,456774306079452.312500
-0.44166,0.0324,0.056400000000000006,456774306079452.312500
-0.44165,0.034,0.0548,456774306079452.312500
-0.44164,0.034800000000000005,0.058,456774306079452.312500
-0.44162999999999997,0.0332,0.0596,456774306079452.312500
-0.44162,0.0316,0.055600000000000004,456774306079452.312500
-0.44161,0.0356,0.054,456774306079452.312500
-0.4416,0.030000000000000002,0.0604,456774306079452.312500
-0.44159,0.034,0.056400000000000006,456774306079452.312500
-0.44158,0.0292,0.058800000000000005,456774306079452.312500
-0.44157,0.0308,0.054,456774306079452.312500
-0.44156,0.030000000000000002,0.0548,456774306079452.312500
-0.44155,0.0316,0.054,456774306079452.312500
-0.44154,0.0292,0.0596,456774306079452.312500
-0.44153,0.0324,0.058800000000000005,456774306079452.312500
-0.44152,0.0316,0.0548,456774306079452.312500
-0.44151,0.034800000000000005,0.056400000000000006,456774306079452.312500
-0.4415,0.0292,0.050800000000000005,456774306079452.312500
-0.44149,0.034800000000000005,0.0596,456774306079452.312500
-0.44148,0.034800000000000005,0.053200000000000004,456774306079452.312500
-0.44147,0.0332,0.055600000000000004,456774306079452.312500
-0.44146,0.0356,0.0572,456774306079452.312500
-0.44145,0.034800000000000005,0.058,456774306079452.312500
-0.44144,0.034,0.058800000000000005,456774306079452.312500
-0.44143,0.034800000000000005,0.058,456774306079452.312500
-0.44142,0.0324,0.0572,456774306079452.312500
-0.44140999999999997,0.034800000000000005,0.058,456774306079452.312500
-0.4414,0.0324,0.055600000000000004,456774306079452.312500
-0.44139,0.0356,0.0596,456774306079452.312500
-0.44138,0.030000000000000002,0.0516,456774306079452.312500
-0.44137,0.0332,0.0572,456774306079452.312500
-0.44136,0.0332,0.058,456774306079452.312500
-0.44135,0.0308,0.058,456774306079452.312500
-0.44134,0.0332,0.058800000000000005,456774306079452.312500
-0.44133,0.0364,0.0548,456774306079452.312500
-0.44132,0.0284,0.0572,456774306079452.312500
-0.44131,0.0332,0.0572,456774306079452.312500
-0.4413,0.0332,0.058800000000000005,456774306079452.312500
-0.44129,0.034800000000000005,0.056400000000000006,456774306079452.312500
-0.44128,0.034,0.058800000000000005,456774306079452.312500
-0.44127,0.034,0.0548,456774306079452.312500
-0.44126,0.0332,0.058,456774306079452.312500
-0.44125,0.034800000000000005,0.058,456774306079452.312500
-0.44123999999999997,0.0324,0.055600000000000004,456774306079452.312500
-0.44123,0.0324,0.054,456774306079452.312500
-0.44122,0.034,0.0524,456774306079452.312500
-0.44121,0.026000000000000002,0.0468,456774306079452.312500
-0.4412,0.030000000000000002,0.045200000000000004,456774306079452.312500
-0.44118999999999997,0.0292,0.045200000000000004,456774306079452.312500
-0.44118,0.0308,0.0492,456774306079452.312500
-0.44117,0.0332,0.0396,456774306079452.312500
-0.44116,0.034,0.0492,456774306079452.312500
-0.44115,0.0356,0.0436,456774306079452.312500
-0.44114,0.0356,0.0516,456774306079452.312500
-0.44113,0.0364,0.050800000000000005,456774306079452.312500
-0.44112,0.034800000000000005,0.058,456774306079452.312500
-0.44111,0.034800000000000005,0.0516,456774306079452.312500
