
12/09/2025, 12:54:43
Lambda (THz), Power (mW)
456777.184, 0.178
456777.183, 0.178
456777.183, 0.178
456777.183, 0.178
456777.184, 0.178
456777.185, 0.178
456777.185, 0.178
456777.186, 0.178
456777.186, 0.178
456777.186, 0.178
456777.186, 0.178
456777.185, 0.178
456777.185, 0.178
456777.185, 0.178
456777.185, 0.178
456777.186, 0.178
456777.186, 0.179
456777.186, 0.179
456777.186, 0.178
456777.185, 0.178
456777.185, 0.178
456777.184, 0.178
456777.184, 0.178
456777.184, 0.178
456777.184, 0.178
456777.185, 0.178
456777.184, 0.178
456777.184, 0.178
456777.185, 0.178
456777.184, 0.178
456777.184, 0.178
456777.183, 0.178
456777.183, 0.179
456777.184, 0.179
456777.184, 0.179
456777.184, 0.179
456777.184, 0.179
456777.184, 0.180
456777.183, 0.180
456777.182, 0.180
456777.183, 0.180
456777.182, 0.180
456777.183, 0.180
456777.183, 0.180
456777.183, 0.180
456777.183, 0.180
456777.182, 0.180
456777.182, 0.180
456777.182, 0.180
456777.181, 0.180
456777.181, 0.180
456777.181, 0.180
456777.182, 0.179
456777.182, 0.179
456777.182, 0.179
456777.182, 0.179
456777.182, 0.179
456777.182, 0.179
456777.181, 0.179
456777.180, 0.179
456777.180, 0.179
456777.181, 0.179
456777.181, 0.179
456777.180, 0.179
456777.180, 0.179
456777.180, 0.179
456777.180, 0.179
456777.180, 0.180
456777.180, 0.180
456777.180, 0.180
456777.181, 0.180
456777.181, 0.180
456777.180, 0.180
456777.181, 0.180
456777.182, 0.180
456777.182, 0.180
456777.182, 0.180
456777.183, 0.180
456777.183, 0.180
456777.183, 0.180
456777.184, 0.179
456777.184, 0.179
456777.184, 0.179
456777.184, 0.179
456777.183, 0.179
456777.184, 0.179
456777.183, 0.179
456777.184, 0.179
456777.184, 0.179
456777.183, 0.179
456777.183, 0.179
456777.183, 0.179
456777.183, 0.179
456777.183, 0.179
456777.183, 0.179
456777.184, 0.180
456777.184, 0.180
456777.184, 0.180
456777.185, 0.180
456777.185, 0.180
456777.185, 0.180
456777.185, 0.180
456777.185, 0.180
456777.186, 0.180
456777.186, 0.180
456777.188, 0.180
456777.187, 0.180
456777.188, 0.180
456777.187, 0.180
456777.187, 0.180
456777.187, 0.180
456777.187, 0.180
456777.187, 0.180
456777.186, 0.179
456777.186, 0.179
456777.186, 0.179
456777.186, 0.179
456777.186, 0.179
456777.186, 0.179
456777.186, 0.179
456777.186, 0.178
456777.186, 0.178
456777.186, 0.178
456777.185, 0.178
456777.185, 0.178
456777.185, 0.178
456777.184, 0.178
456777.185, 0.178
456777.184, 0.178
456777.185, 0.178
456777.185, 0.178
456777.185, 0.177
456777.185, 0.177
456777.185, 0.177
456777.185, 0.177
456777.185, 0.177
456777.185, 0.177
456777.184, 0.177
456777.184, 0.177
456777.184, 0.177
456777.184, 0.177
456777.184, 0.177
456777.184, 0.177
456777.183, 0.176
456777.183, 0.176
456777.183, 0.176
456777.183, 0.176
456777.184, 0.176
456777.183, 0.176
456777.183, 0.176
456777.183, 0.176
456777.183, 0.175
456777.183, 0.175
456777.183, 0.175
456777.183, 0.175
456777.184, 0.175
456777.184, 0.175
456777.184, 0.175
456777.185, 0.175
456777.185, 0.175
456777.184, 0.174
456777.184, 0.174
456777.184, 0.174
456777.184, 0.174
456777.185, 0.174
456777.185, 0.174
456777.186, 0.174
456777.186, 0.174
456777.186, 0.174
456777.186, 0.174
456777.187, 0.174
456777.187, 0.174
456777.186, 0.174
456777.186, 0.174
456777.186, 0.174
456777.186, 0.174
456777.187, 0.174
456777.186, 0.173
456777.186, 0.173
456777.186, 0.173
456777.186, 0.173
456777.186, 0.173
456777.186, 0.173
456777.186, 0.173
456777.186, 0.173
456777.185, 0.173
456777.185, 0.173
456777.185, 0.173
456777.186, 0.173
456777.186, 0.173
456777.185, 0.173
456777.184, 0.173
456777.184, 0.173
456777.184, 0.173
456777.184, 0.173
456777.184, 0.173
456777.184, 0.173
456777.184, 0.173
456777.184, 0.173
456777.184, 0.173
456777.184, 0.173
456777.183, 0.172
456777.183, 0.172
456777.183, 0.172
456777.183, 0.172
456777.183, 0.172
456777.184, 0.172
456777.185, 0.173
456777.184, 0.172
456777.185, 0.172
456777.186, 0.172
456777.186, 0.172
456777.186, 0.172
456777.185, 0.172
456777.186, 0.172
456777.186, 0.172
456777.187, 0.172
456777.187, 0.172
456777.187, 0.172
456777.187, 0.172
456777.187, 0.172
456777.187, 0.172
456777.186, 0.172
456777.186, 0.171
456777.185, 0.172
456777.185, 0.172
456777.184, 0.172
456777.184, 0.172
456777.184, 0.172
456777.184, 0.172
456777.183, 0.172
456777.183, 0.172
456777.183, 0.172
456777.182, 0.172
456777.182, 0.172
456777.182, 0.172
456777.183, 0.172
456777.183, 0.172
456777.183, 0.172
456777.183, 0.172
456777.182, 0.172
456777.182, 0.172
456777.182, 0.172
456777.181, 0.172
456777.181, 0.172
456777.181, 0.172
456777.181, 0.172
456777.181, 0.172
456777.181, 0.171
456777.181, 0.172
456777.181, 0.172
456777.181, 0.172
456777.180, 0.172
456777.180, 0.171
456777.180, 0.171
456777.180, 0.171
456777.180, 0.171
456777.180, 0.171
456777.180, 0.171
456777.180, 0.171
456777.181, 0.171
456777.181, 0.171
456777.182, 0.171
456777.183, 0.171
456777.183, 0.171
456777.183, 0.171
456777.183, 0.171
456777.183, 0.171
456777.183, 0.172
456777.184, 0.172
456777.184, 0.172
456777.185, 0.172
456777.185, 0.172
456777.186, 0.172
456777.187, 0.172
456777.188, 0.172
456777.188, 0.172
456777.187, 0.172
456777.188, 0.171
456777.187, 0.171
456777.188, 0.171
456777.188, 0.171
456777.188, 0.171
456777.188, 0.171
456777.188, 0.171
456777.188, 0.171
456777.188, 0.171
456777.188, 0.171
456777.187, 0.171
456777.187, 0.171
456777.187, 0.172
456777.187, 0.172
456777.187, 0.172
456777.186, 0.172
456777.186, 0.172
456777.185, 0.172
456777.185, 0.172
456777.186, 0.172
456777.185, 0.172
456777.185, 0.172
456777.185, 0.172
456777.184, 0.172
456777.184, 0.172
456777.184, 0.172
456777.184, 0.172
456777.184, 0.172
456777.183, 0.172
456777.176, 0.172
456777.168, 0.172
456777.161, 0.172
456777.153, 0.172
456777.146, 0.172
456777.138, 0.172
456777.130, 0.172
456777.121, 0.172
456777.113, 0.172
456777.104, 0.172
456777.095, 0.172
456777.086, 0.172
456777.077, 0.172
456777.069, 0.172
456777.060, 0.172
456777.052, 0.172
456777.049, 0.172
456777.048, 0.172
456777.046, 0.172
456777.045, 0.172
456777.043, 0.172
456777.041, 0.172
456777.039, 0.172
456777.038, 0.172
456777.037, 0.172
456777.037, 0.172
456777.038, 0.172
456777.038, 0.172
456777.037, 0.172
456777.036, 0.172
456777.035, 0.172
456777.035, 0.172
456777.035, 0.173
456777.034, 0.173
456777.034, 0.173
456777.034, 0.173
456777.034, 0.173
456777.034, 0.173
456777.035, 0.173
456777.034, 0.173
456777.035, 0.173
456777.034, 0.173
456777.033, 0.173
456777.033, 0.173
456777.034, 0.173
456777.034, 0.173
456777.035, 0.173
456777.035, 0.173
456777.034, 0.173
456777.035, 0.172
456777.035, 0.172
456777.035, 0.172
456777.035, 0.172
456777.035, 0.172
456777.036, 0.172
456777.036, 0.172
456777.036, 0.172
456777.036, 0.172
456777.036, 0.172
456777.036, 0.172
456777.036, 0.172
456777.036, 0.172
456777.036, 0.172
456777.036, 0.172
456777.036, 0.172
456777.036, 0.173
456777.035, 0.173
456777.035, 0.173
456777.036, 0.173
456777.036, 0.173
456777.036, 0.173
456777.036, 0.173
456777.035, 0.173
456777.035, 0.173
456777.034, 0.173
456777.034, 0.173
456777.035, 0.174
456777.035, 0.174
456777.034, 0.174
456777.034, 0.174
456777.034, 0.174
456777.034, 0.174
456777.034, 0.174
456777.033, 0.174
456777.033, 0.175
456777.033, 0.175
456777.032, 0.175
456777.032, 0.175
456777.033, 0.175
456777.032, 0.175
456777.033, 0.175
456777.033, 0.175
456777.032, 0.175
456777.031, 0.175
456777.031, 0.175
456777.031, 0.176
456777.030, 0.176
456777.030, 0.176
456777.030, 0.176
456777.030, 0.176
456777.030, 0.176
456777.030, 0.176
456777.030, 0.176
456777.029, 0.176
456777.029, 0.176
456777.029, 0.177
456777.029, 0.177
456777.030, 0.177
456777.030, 0.177
456777.030, 0.177
456777.030, 0.177
456777.031, 0.176
456777.032, 0.177
456777.031, 0.177
456777.031, 0.177
456777.031, 0.177
456777.030, 0.177
456777.031, 0.177
456777.030, 0.177
456777.029, 0.177
456777.029, 0.177
456777.028, 0.177
456777.028, 0.177
456777.027, 0.177
456777.027, 0.177
456777.027, 0.177
456777.027, 0.178
456777.026, 0.178
456777.026, 0.178
456777.026, 0.178
456777.026, 0.178
456777.026, 0.177
456777.026, 0.177
456777.026, 0.177
456777.025, 0.177
456777.026, 0.177
456777.026, 0.177
456777.026, 0.177
456777.027, 0.177
456777.026, 0.177
456777.027, 0.177
456777.027, 0.177
456777.027, 0.177
456777.027, 0.177
456777.027, 0.177
456777.027, 0.177
456777.027, 0.177
456777.028, 0.177
456777.028, 0.177
456777.028, 0.177
456777.028, 0.177
456777.028, 0.177
456777.030, 0.177
456777.029, 0.177
456777.029, 0.177
456777.029, 0.177
456777.028, 0.177
456777.028, 0.177
456777.028, 0.177
456777.028, 0.177
456777.028, 0.177
456777.028, 0.177
456777.021, 0.177
456777.012, 0.177
456777.004, 0.177
456776.996, 0.177
456776.987, 0.177
456776.979, 0.177
456776.970, 0.177
456776.961, 0.177
456776.953, 0.177
456776.945, 0.177
456776.936, 0.177
456776.927, 0.177
456776.917, 0.177
456776.907, 0.177
456776.898, 0.177
456776.888, 0.177
456776.886, 0.177
456776.885, 0.177
456776.883, 0.177
456776.883, 0.177
456776.881, 0.177
456776.880, 0.177
456776.878, 0.177
456776.877, 0.177
456776.876, 0.177
456776.874, 0.177
456776.874, 0.177
456776.874, 0.177
456776.874, 0.176
456776.873, 0.176
456776.873, 0.176
456776.872, 0.176
456776.872, 0.176
456776.872, 0.176
456776.872, 0.176
456776.871, 0.175
456776.871, 0.175
456776.871, 0.175
456776.871, 0.175
456776.871, 0.175
456776.870, 0.175
456776.870, 0.174
456776.869, 0.174
456776.869, 0.174
456776.868, 0.174
456776.868, 0.174
456776.867, 0.174
456776.867, 0.174
456776.866, 0.174
456776.865, 0.174
456776.864, 0.174
456776.863, 0.174
456776.863, 0.174
456776.862, 0.174
456776.862, 0.174
456776.861, 0.174
456776.862, 0.174
456776.862, 0.174
456776.861, 0.174
456776.861, 0.174
456776.860, 0.174
456776.860, 0.174
456776.860, 0.174
456776.860, 0.173
456776.860, 0.173
456776.860, 0.174
456776.861, 0.173
456776.860, 0.173
456776.860, 0.173
456776.860, 0.173
456776.859, 0.173
456776.859, 0.173
456776.859, 0.173
456776.858, 0.173
456776.859, 0.173
456776.859, 0.173
456776.859, 0.173
456776.859, 0.173
456776.860, 0.173
456776.860, 0.173
456776.860, 0.173
456776.860, 0.173
456776.860, 0.173
456776.861, 0.173
456776.861, 0.173
456776.861, 0.173
456776.862, 0.173
456776.861, 0.172
456776.861, 0.172
456776.861, 0.172
456776.861, 0.172
456776.861, 0.172
456776.862, 0.172
456776.862, 0.172
456776.861, 0.172
456776.862, 0.172
456776.862, 0.172
456776.862, 0.172
456776.862, 0.172
456776.862, 0.172
456776.862, 0.171
456776.862, 0.171
456776.861, 0.171
456776.862, 0.171
456776.862, 0.171
456776.862, 0.171
456776.861, 0.171
456776.860, 0.171
456776.861, 0.171
456776.860, 0.171
456776.860, 0.171
456776.860, 0.171
456776.859, 0.171
456776.859, 0.171
456776.859, 0.171
456776.859, 0.171
456776.859, 0.172
456776.858, 0.172
456776.858, 0.172
456776.858, 0.172
456776.855, 0.172
456776.847, 0.172
456776.839, 0.172
456776.830, 0.172
456776.822, 0.172
456776.813, 0.172
456776.804, 0.172
456776.795, 0.171
456776.786, 0.171
456776.777, 0.171
456776.768, 0.171
456776.759, 0.171
456776.749, 0.171
456776.740, 0.171
456776.730, 0.171
456776.720, 0.170
456776.714, 0.170
456776.712, 0.170
456776.710, 0.170
456776.708, 0.170
456776.706, 0.170
456776.705, 0.170
456776.704, 0.170
456776.703, 0.170
456776.702, 0.170
456776.701, 0.170
456776.699, 0.170
456776.698, 0.170
456776.697, 0.170
456776.697, 0.170
456776.697, 0.170
456776.696, 0.170
456776.695, 0.170
456776.696, 0.170
456776.695, 0.170
456776.695, 0.170
456776.695, 0.170
456776.694, 0.170
456776.694, 0.170
456776.694, 0.170
456776.694, 0.170
456776.694, 0.170
456776.694, 0.170
456776.694, 0.170
456776.694, 0.170
456776.694, 0.170
456776.693, 0.170
456776.693, 0.170
456776.693, 0.170
456776.693, 0.170
456776.694, 0.170
456776.694, 0.169
456776.693, 0.170
456776.693, 0.169
456776.693, 0.169
456776.692, 0.170
456776.692, 0.170
456776.691, 0.170
456776.690, 0.170
456776.690, 0.170
456776.690, 0.170
456776.690, 0.170
456776.690, 0.170
456776.690, 0.170
456776.690, 0.170
456776.689, 0.170
456776.689, 0.170
456776.689, 0.170
456776.688, 0.170
456776.688, 0.170
456776.687, 0.170
456776.687, 0.170
456776.687, 0.170
456776.688, 0.170
456776.688, 0.170
456776.687, 0.170
456776.687, 0.171
456776.687, 0.171
456776.687, 0.171
456776.687, 0.171
456776.686, 0.171
456776.686, 0.171
456776.687, 0.172
456776.686, 0.172
456776.687, 0.172
456776.687, 0.172
456776.687, 0.172
456776.687, 0.172
456776.687, 0.173
456776.687, 0.173
456776.687, 0.173
456776.687, 0.173
456776.687, 0.173
456776.687, 0.173
456776.686, 0.173
456776.686, 0.172
456776.685, 0.172
456776.685, 0.173
456776.684, 0.173
456776.684, 0.173
456776.684, 0.173
456776.684, 0.173
456776.685, 0.173
456776.685, 0.173
456776.684, 0.173
456776.684, 0.173
456776.684, 0.173
456776.683, 0.173
456776.684, 0.173
456776.683, 0.173
456776.683, 0.173
456776.683, 0.174
456776.684, 0.174
456776.683, 0.174
456776.683, 0.174
456776.679, 0.174
456776.671, 0.174
456776.662, 0.174
456776.653, 0.174
456776.645, 0.174
456776.636, 0.174
456776.627, 0.174
456776.618, 0.174
456776.609, 0.174
456776.600, 0.175
456776.590, 0.175
456776.581, 0.175
456776.571, 0.175
456776.560, 0.175
456776.551, 0.175
456776.541, 0.175
456776.535, 0.175
456776.533, 0.174
456776.531, 0.174
456776.529, 0.174
456776.528, 0.174
456776.526, 0.175
456776.524, 0.175
456776.523, 0.175
456776.522, 0.175
456776.521, 0.175
456776.521, 0.175
456776.520, 0.175
456776.519, 0.175
456776.520, 0.175
456776.520, 0.175
456776.519, 0.175
456776.519, 0.175
456776.518, 0.175
456776.518, 0.175
456776.518, 0.175
456776.517, 0.175
456776.518, 0.176
456776.518, 0.176
456776.518, 0.176
456776.517, 0.176
456776.517, 0.176
456776.516, 0.176
456776.516, 0.176
456776.517, 0.176
456776.516, 0.176
456776.516, 0.176
456776.516, 0.176
456776.516, 0.176
456776.516, 0.176
456776.516, 0.176
456776.516, 0.176
456776.515, 0.176
456776.515, 0.176
456776.514, 0.176
456776.514, 0.176
456776.514, 0.176
456776.514, 0.176
456776.515, 0.176
456776.514, 0.176
456776.514, 0.176
456776.514, 0.176
456776.514, 0.176
456776.513, 0.176
456776.512, 0.177
456776.512, 0.177
456776.511, 0.177
456776.512, 0.177
456776.511, 0.177
456776.512, 0.177
456776.512, 0.177
456776.511, 0.177
456776.511, 0.178
456776.511, 0.178
456776.510, 0.178
456776.510, 0.178
456776.510, 0.178
456776.509, 0.178
456776.509, 0.178
456776.509, 0.178
456776.509, 0.178
456776.509, 0.178
456776.509, 0.178
456776.509, 0.178
456776.509, 0.178
456776.508, 0.178
456776.508, 0.178
456776.508, 0.177
456776.508, 0.177
456776.508, 0.177
456776.508, 0.177
456776.508, 0.177
456776.508, 0.177
456776.508, 0.177
456776.508, 0.177
456776.508, 0.177
456776.508, 0.177
456776.507, 0.177
456776.507, 0.178
456776.506, 0.177
456776.506, 0.177
456776.506, 0.177
456776.506, 0.177
456776.505, 0.177
456776.505, 0.177
456776.505, 0.177
456776.504, 0.177
456776.503, 0.177
456776.504, 0.177
456776.504, 0.177
456776.503, 0.177
456776.503, 0.177
456776.503, 0.177
456776.503, 0.177
456776.503, 0.177
456776.502, 0.177
456776.502, 0.178
456776.502, 0.178
456776.502, 0.178
456776.503, 0.178
456776.503, 0.178
456776.503, 0.178
456776.503, 0.178
456776.503, 0.178
456776.502, 0.178
456776.502, 0.178
456776.498, 0.178
456776.491, 0.178
456776.483, 0.178
456776.475, 0.178
456776.466, 0.178
456776.457, 0.178
456776.449, 0.178
456776.439, 0.178
456776.430, 0.178
456776.421, 0.177
456776.411, 0.177
456776.402, 0.177
456776.393, 0.177
456776.383, 0.177
456776.373, 0.177
456776.363, 0.177
456776.356, 0.177
456776.354, 0.177
456776.353, 0.177
456776.352, 0.176
456776.350, 0.176
456776.349, 0.176
456776.348, 0.176
456776.347, 0.176
456776.346, 0.176
456776.345, 0.176
456776.344, 0.176
456776.343, 0.176
456776.343, 0.176
456776.343, 0.176
456776.342, 0.176
456776.343, 0.176
456776.343, 0.176
456776.342, 0.176
456776.342, 0.176
456776.341, 0.176
456776.341, 0.177
456776.341, 0.177
456776.341, 0.177
456776.340, 0.177
456776.339, 0.177
456776.339, 0.177
456776.339, 0.177
456776.339, 0.177
456776.339, 0.177
456776.338, 0.176
456776.337, 0.176
456776.336, 0.176
456776.336, 0.176
456776.336, 0.176
456776.336, 0.176
456776.336, 0.176
456776.336, 0.176
456776.335, 0.176
456776.335, 0.176
456776.335, 0.176
456776.334, 0.176
456776.335, 0.176
456776.335, 0.176
456776.335, 0.176
456776.334, 0.176
456776.334, 0.176
456776.334, 0.176
456776.335, 0.176
456776.335, 0.176
456776.334, 0.176
456776.334, 0.176
456776.333, 0.176
456776.333, 0.176
456776.333, 0.176
456776.333, 0.176
456776.332, 0.176
456776.333, 0.176
456776.332, 0.176
456776.332, 0.176
456776.331, 0.176
456776.331, 0.176
456776.331, 0.176
456776.330, 0.176
456776.330, 0.176
456776.329, 0.176
456776.328, 0.176
456776.328, 0.176
456776.327, 0.176
456776.328, 0.176
456776.327, 0.176
456776.327, 0.176
456776.327, 0.176
456776.327, 0.176
456776.326, 0.176
456776.325, 0.176
456776.326, 0.176
456776.326, 0.176
456776.326, 0.176
456776.326, 0.176
456776.326, 0.176
456776.325, 0.176
456776.325, 0.176
456776.325, 0.176
456776.325, 0.176
456776.324, 0.176
456776.324, 0.176
456776.325, 0.176
456776.324, 0.176
456776.324, 0.176
456776.324, 0.176
456776.324, 0.176
456776.323, 0.176
456776.323, 0.176
456776.322, 0.176
456776.321, 0.176
456776.322, 0.176
456776.322, 0.176
456776.322, 0.176
456776.322, 0.176
456776.321, 0.176
456776.321, 0.176
456776.321, 0.176
456776.321, 0.176
456776.321, 0.176
456776.321, 0.175
456776.321, 0.176
456776.321, 0.176
456776.321, 0.175
456776.321, 0.175
456776.321, 0.175
456776.322, 0.175
456776.322, 0.175
456776.322, 0.175
456776.322, 0.175
456776.322, 0.175
456776.323, 0.175
456776.323, 0.174
456776.323, 0.174
456776.323, 0.174
456776.323, 0.174
456776.324, 0.174
456776.324, 0.174
456776.324, 0.174
456776.325, 0.174
456776.325, 0.174
456776.325, 0.174
456776.325, 0.174
456776.325, 0.174
456776.325, 0.174
456776.324, 0.174
456776.324, 0.174
456776.324, 0.174
456776.324, 0.174
456776.324, 0.174
456776.323, 0.175
456776.323, 0.174
456776.323, 0.174
456776.323, 0.174
456776.322, 0.174
456776.322, 0.174
456776.321, 0.174
456776.321, 0.174
456776.321, 0.174
456776.321, 0.174
456776.320, 0.174
456776.320, 0.174
456776.321, 0.174
456776.320, 0.174
456776.320, 0.174
456776.320, 0.174
456776.320, 0.174
456776.320, 0.173
456776.319, 0.173
456776.319, 0.173
456776.319, 0.173
456776.313, 0.172
456776.319, 0.171
456776.326, 0.172
456776.317, 0.171
456776.319, 0.173
456776.314, 0.172
456776.320, 0.173
456776.319, 0.172
456776.318, 0.169
456776.324, 0.171
456776.305, 0.171
456776.326, 0.170
456776.320, 0.170
456776.316, 0.171
456776.325, 0.170
456776.319, 0.170
456776.315, 0.171
456776.271, 0.171
456776.199, 0.170
456776.184, 0.172
456776.185, 0.169
456776.174, 0.170
456776.178, 0.169
456776.177, 0.170
456776.169, 0.171
456776.174, 0.171
456776.173, 0.171
456776.166, 0.171
456776.167, 0.170
456776.164, 0.171
456776.159, 0.169
456776.159, 0.170
456776.167, 0.169
456776.158, 0.169
456776.162, 0.170
456776.164, 0.170
456776.165, 0.170
456776.163, 0.170
456776.161, 0.170
456776.160, 0.170
456776.159, 0.170
456776.159, 0.170
456776.159, 0.170
456776.159, 0.170
456776.159, 0.170
456776.159, 0.170
456776.158, 0.170
456776.157, 0.170
456776.157, 0.170
456776.157, 0.170
456776.157, 0.170
456776.157, 0.170
456776.156, 0.170
456776.156, 0.169
456776.156, 0.169
456776.156, 0.169
456776.155, 0.169
456776.155, 0.169
456776.155, 0.169
456776.154, 0.169
456776.154, 0.169
456776.154, 0.169
456776.155, 0.169
456776.155, 0.169
456776.155, 0.169
456776.155, 0.169
456776.154, 0.170
456776.155, 0.170
456776.154, 0.170
456776.155, 0.170
456776.155, 0.170
456776.155, 0.170
456776.155, 0.170
456776.155, 0.170
456776.155, 0.170
456776.155, 0.170
456776.155, 0.170
456776.155, 0.170
456776.154, 0.170
456776.154, 0.170
456776.154, 0.171
456776.153, 0.170
456776.153, 0.170
456776.153, 0.170
456776.153, 0.170
456776.152, 0.170
456776.152, 0.170
456776.152, 0.170
456776.151, 0.170
456776.151, 0.170
456776.151, 0.170
456776.150, 0.170
456776.150, 0.170
456776.150, 0.170
456776.150, 0.170
456776.150, 0.169
456776.150, 0.169
456776.149, 0.169
456776.148, 0.169
456776.148, 0.169
456776.147, 0.169
456776.147, 0.169
456776.146, 0.169
456776.146, 0.169
456776.146, 0.169
456776.146, 0.169
456776.146, 0.169
456776.145, 0.169
456776.145, 0.169
456776.144, 0.169
456776.144, 0.169
456776.143, 0.169
456776.142, 0.169
456776.142, 0.169
456776.142, 0.169
456776.142, 0.169
456776.142, 0.169
456776.142, 0.169
456776.142, 0.169
456776.142, 0.169
456776.140, 0.169
456776.140, 0.169
456776.139, 0.169
456776.140, 0.169
456776.139, 0.169
456776.139, 0.169
456776.139, 0.169
456776.140, 0.169
456776.140, 0.169
456776.140, 0.169
456776.139, 0.169
