detuning_uv_GHz,Transmission_BaselineCorrected,TransmissionErr_BaselineCorrected,Theory_NoBaseline,Residuals_Norm
-10.415082431631163,0.9839623208459558,0.020425510425934556,0.9991810542663432,-0.7450846075828753
-10.413082431652583,1.043195707707384,0.023148218680423296,0.9991806916257733,1.9014429010399236
-10.249082431662828,1.01926015401095,0.02073662761725489,0.9991501452886973,0.9697820249961613
-10.027082431595773,0.9779502911644541,0.01881389284329842,0.9991059690132422,-1.1244710504622581
-9.757082431577146,0.9886946497466486,0.01983526900134555,0.9990473839278224,-0.5219356581688704
-9.471082431613468,0.9810542316123186,0.019949974453874277,0.9989787379201375,-0.8984726446272667
-9.173082431661896,0.961180415400249,0.018533712967425245,0.9988989009540364,-2.035128396564749
-8.851082431618124,1.0165903345399359,0.020712969336311098,0.9988014797475088,0.8588268781551345
-8.531082431669347,1.039012683139747,0.021850901574605293,0.9986910631337864,1.8453069255879881
-8.15708243160043,1.0585194234446564,0.0255015637658726,0.9985411732202434,2.351944013122787
-7.817082431633025,1.0072718179732822,0.020635868004267196,0.9983809409093118,0.4308458002412063
-7.495082431589253,1.0151676377216514,0.02130739528164304,0.9982030124730507,0.7961848468271623
-7.097082431660965,0.9954854214126835,0.021081787836127068,0.997938364954431,-0.11635367744020285
-6.729082431644201,0.9669996582150404,0.022896452333727238,0.9976364348365093,-1.3380577993010696
-6.34508243156597,0.9902366134480548,0.02080382253943831,0.9972422882446866,-0.3367494018635761
-5.9670824316563085,0.9645714500843044,0.01947816481694838,0.9967454601501314,-1.6517988408143909
-5.569082431611605,0.9600842863861793,0.02020091276902983,0.9960542596744749,-1.7806112872009172
-5.1490824315696955,0.9795129441235166,0.024416154521983188,0.9950388546899125,-0.6358868081547007
-4.7770824315957725,0.9740601786013865,0.020519078859835737,0.9937410595426234,-0.9591503144792939
-4.389082431676798,1.024517614427733,0.02666477657158957,0.9916665136186656,1.2320036029879637
-4.209082431625575,1.027353385636296,0.02370146412562427,0.9902480265571258,1.5655302508951146
-4.055082431645133,0.9822930649719532,0.021816331513838855,0.9886140462231481,-0.2897362119376133
-3.9610824316041544,0.9959275832752335,0.022350795897232635,0.9873174831804713,0.3852256597192681
-3.731082431622781,1.027356303996485,0.026899152540165908,0.9824051387834488,1.671099680404986
-3.619082431658171,0.9577863902749056,0.020560852223102753,0.9784502550682532,-1.0050101313470405
-3.4930824316106737,0.9931811760258932,0.025590462584860005,0.9718323767328403,0.8342482759840146
-3.3730824316153303,1.0062340277337969,0.02388713266013127,0.9622493084799765,1.8413561761321378
-3.2450824315892532,0.9332628970075129,0.0229356123951782,0.9467253118631567,-0.586965572302488
-3.119082431658171,0.9668580672691517,0.0225192192956968,0.9238448452558801,1.9100671940918938
-3.007082431577146,0.8635342068753349,0.02064231760803518,0.8951471129891694,-1.5314610846569343
-2.8870824315818027,0.8528149126116983,0.02335146546235038,0.8538324166322135,-0.04357345461490555
-2.769082431565039,0.8195988665089674,0.01986002112549644,0.8015575263208581,0.9084250250342241
-2.6390824316767976,0.7166227262197419,0.0200762837964864,0.7311967500442157,-0.7259323474508987
-2.5210824316600338,0.6528733956087233,0.018618775051277698,0.658389246290686,-0.29625207172714496
-2.40308243164327,0.6067609440902364,0.020230606238312368,0.5814209428362752,1.252557681933067
-2.285082431626506,0.5040035674851557,0.01827572592186431,0.5054987586634402,-0.08181295696143406
-2.175082431640476,0.4518663899277477,0.01677570116710512,0.4400983927171187,0.7014906318016942
-2.1510824316646904,0.43235422149514013,0.016403011657869775,0.4268579060436336,0.33507965281909236
-2.1370824315818027,0.4117634510681825,0.015993345267636,0.41934594675321385,-0.4741031696711511
-2.1110824316274375,0.39977249774354673,0.01612281226125134,0.4057766913327718,-0.37240361618891943
-2.0670824316330254,0.4123064255074274,0.016617541520834618,0.38410364700795663,1.6971691308314718
-2.035082431626506,0.36730626550557727,0.015427356545301718,0.3693824600699605,-0.13457876326942914
-2.025082431617193,0.34298446128895677,0.01492320677679635,0.36496885629806974,-1.4731682900283778
-1.9950824315892532,0.3503380988436014,0.015809083044236397,0.3522717590648193,-0.12231324333025412
-1.9450824316591024,0.348790700338499,0.01681277736486369,0.33295234300289844,0.9420428874946316
-1.9110824316740036,0.3082368828646461,0.015534682327232303,0.3211362495954934,-0.8303592219735773
