detuning_uv_GHz,Transmission_BaselineCorrected,TransmissionErr_BaselineCorrected,Theory_NoBaseline,Residuals_Norm
-11.180760306073353,1.0266757441956842,0.014902173720649425,0.9995218882898885,1.8221406094715906
-11.025695099378936,1.0153995641514921,0.01747238186082497,0.9995088348925462,0.9094769897729146
-10.81258337968029,1.0063448748679136,0.012295575874717489,0.9994862845686094,0.5578096031603499
-10.542080563493073,1.0074435526639038,0.014025808068575491,0.9994553325235629,0.5695372488547294
-10.28827503847424,1.007246322325162,0.016160447656488768,0.9994236502813709,0.4840628310596387
-9.9876957150409,1.0141487256773298,0.018092911811998277,0.9993823819499705,0.8161397060238269
-9.67401843087282,0.9982844168069318,0.012125132073148415,0.9993343496027236,-0.08659145232050006
-9.371418253169395,0.9977219096893846,0.01442234959797642,0.9992824340087139,-0.10820180919399207
-9.01054346782621,1.007442625953638,0.015075430927920177,0.99921206499963,0.5459585860835806
-8.660026294412091,1.0037015563372562,0.01638241961955688,0.9991331695031805,0.2788591026335367
-8.294209011597559,1.001262495357905,0.01766579701561185,0.9990372815506728,0.12596169905414845
-7.911122411605902,0.9938100794388123,0.011539792657892239,0.9989184301024469,-0.44267265583328286
-7.551304452470504,0.9982686546079068,0.012596067565632378,0.9987851368214407,-0.04100344896077194
-7.178400524077006,1.001837834162543,0.013561650014595918,0.9986185887257518,0.2373785957701553
-6.788027257542126,0.9897404878540913,0.014598440293194664,0.9984036629843344,-0.5934315554437389
-6.391142493346706,0.995555461283415,0.01554871488042406,0.9981276282819421,-0.16542634026722766
-5.991303231450729,0.9829411198827653,0.01630820933721236,0.9977673786395616,-0.9091285530021619
-5.568565771100111,0.9928495205949345,0.017574204684414483,0.9972547340893454,-0.25066360461350734
-5.180310656200163,0.9805068929006278,0.011231757462880245,0.9966006848893257,-1.432882791663392
-5.076905758585781,0.9929856627794296,0.01439209362947901,0.9963845037882947,-0.23616029025154095
-5.061937709804624,0.990178408761145,0.011101727733899766,0.9963514242956846,-0.5560409769093749
-5.013191777165048,0.9872898989572205,0.013885113737372744,0.9962402382728749,-0.6445996399412925
-4.947002736385912,0.988185329827635,0.01799263271830285,0.996080345949409,-0.43879160128372297
-4.911099960445426,0.9908428623192762,0.013917095508995187,0.9959890405621027,-0.36977386836932297
-4.852255300618708,0.987694863887243,0.013927924332965061,0.9958318035164118,-0.5842176791490714
-4.819268292631023,0.9860928951214668,0.01749937789533545,0.9957392300228538,-0.551238733118523
-4.757161487010308,0.9905595747524106,0.013748470948742734,0.995555688032394,-0.36339410386871257
-4.709483458194882,0.984423685606085,0.0174192753959931,0.9954058886470691,-0.6304626794929934
-4.665956662152894,1.0041967860943903,0.013823826393485063,0.9952617635702669,0.6463494455004446
-4.6332529578357935,0.994135857529255,0.016905466603507332,0.9951485376681435,-0.05990252517953845
-4.616041513974778,0.987048674426274,0.013321986584288683,0.9950870804827107,-0.6033939462089536
-4.5546931627905,0.9890780375553129,0.013243579830660506,0.9948572526092784,-0.4363786172516523
-4.499311079620384,0.9943569502940152,0.016868024458689915,0.9946337522629114,-0.016409862908020264
-4.459177250042558,0.9859987164670921,0.012843881927197272,0.9944612349604445,-0.6588754506869702
-4.4128367027733475,0.9879500616140667,0.012632840158259643,0.9942498637234356,-0.4986845420702891
-4.368485312908888,1.0024501313661844,0.016538417552749155,0.9940338329639646,0.5088938149841775
-4.33794688701164,0.9910716112993792,0.012671723277814557,0.9938766074646073,-0.22135869792382964
-4.283246627775952,0.9975440232095757,0.016475701548691577,0.9935756564661037,0.24086177646178328
-4.265860773972236,0.9789469383785254,0.012383442704220723,0.9934741826047981,-1.1731183785686117
