detuning_uv_GHz,Transmission_BaselineCorrected,TransmissionErr_BaselineCorrected,Theory_NoBaseline,Residuals_Norm
-10.881082431646064,1.0037057000891245,0.0034629684896068575,0.9995283678727546,1.206286522359953
-10.785082431626506,1.0078240532664358,0.0037152689422854475,0.9995186571394052,2.235476423389542
-10.587082431651652,1.0026742217372453,0.003540006267936446,0.999497649211281,0.8973352829163098
-10.313082431675866,1.0019769503624407,0.003897755317222098,0.9994662109629204,0.644150080028542
-10.033082431647927,0.9975683698031022,0.003572595791372129,0.9994309027997906,-0.5213388542825154
-9.725082431570627,1.0054944956779435,0.0034506182579676146,0.9993878155573465,1.7697350631285975
-9.423082431661896,0.9990808963613098,0.0034312473970535113,0.9993405792576913,-0.07568177584759637
-9.075082431663759,0.9970017772413008,0.0036235861826671052,0.9992789493871883,-0.6284305191304786
-8.7630824316293,0.9965290373566408,0.0035281145481317363,0.9992159379065647,-0.7615683995710236
-8.37508243159391,0.996639707111579,0.003908360818812138,0.9991251608502717,-0.6359325184945664
-8.027082431595773,1.0003464405512374,0.0036510678894982485,0.9990293863661627,0.36073122301096694
-7.691082431585528,1.0005485128931046,0.004342602089316126,0.9989208714742465,0.37480786528026216
-7.351082431618124,0.9926142366601388,0.0038636214469204757,0.9987910010088084,-1.598698121316406
-6.931082431576215,0.9973704357612961,0.003512147037488618,0.9985945395790893,-0.3485343309169783
-6.529082431574352,0.996382110396593,0.004180376131704053,0.9983564390866257,-0.47228493987883813
-6.15108243166469,0.9832908671932639,0.0036531538733007326,0.9980704799519309,-4.045713175862805
-5.781082431669347,0.9905470041456015,0.003801819633685404,0.9977079866597954,-1.883567134733386
-5.339082431630231,1.0012429452216685,0.0038587392735221562,0.9971133969779054,1.0701806862410168
-4.907082431600429,0.9886316509776779,0.004107247561056555,0.9962488736832632,-1.8545808579470737
-4.795082431635819,0.9885924829799452,0.003996393757554862,0.9959513676550008,-1.841381285601363
-4.779082431574352,0.9961192879970225,0.0038323439213963062,0.995905512258551,0.0557819816948214
-4.741082431632094,0.9937612047718306,0.0037074833448439617,0.9957926979073062,-0.5479439680560644
-4.68308243167121,0.9931330596354491,0.003875050900345905,0.9956092738459008,-0.6390146282286783
-4.679082431597635,0.998085292449695,0.0037788168048611013,0.9955961277540784,0.6587153662528921
-4.631082431646064,0.9884517121366073,0.003906928837861562,0.9954319281918553,-1.7866248260279547
-4.601082431618124,0.9940622152316514,0.003772264771685456,0.9953233732931042,-0.33432384463545584
-4.555082431645133,0.9940236497561848,0.0035787147127360175,0.9951470256526942,-0.3139048476011377
-4.499082431662828,0.9904638416515237,0.003935996011701013,0.994914336206962,-1.1307162258822947
-4.441082431585528,0.988156458752382,0.003934490583116895,0.9946488997222215,-1.6501350893299578
-4.435082431649789,0.9971191192129293,0.0037875690894850524,0.9946198144916346,0.6598703976735826
-4.397082431591116,0.9802382033609451,0.0035762689351586047,0.9944283258662686,-3.9678566580435755
-4.327082431642339,0.9888466757379684,0.0036324342491531546,0.9940368187995139,-1.4288333127448976
-4.309082431602292,0.9892478121727325,0.0035441835891351172,0.9939270100210541,-1.3202470274581521
-4.279082431574352,0.9958485737771051,0.0037914862817653118,0.993734348552582,0.5576243898576658
