freq
456779.48594940145
456779.55761878507
456779.50804727635
456779.49406351795
456779.52297390194
456779.50155667483
456779.55846105615
456779.4840792695
456779.50443256757
456779.5073222205
456779.55539067293
456779.45553686033
456779.5264593485
456779.4768359493
456779.4907268298
456779.5102042115
456779.4900719072
456779.505145769
456779.48355338373
456779.5211876282
456779.4909574746
456779.4958979452
456779.45299048076
456779.52028254763
456779.5042698825
456779.4903368593
456779.53055275645
456779.4900719149
456779.54100209527
456779.481344704
456779.56958932255
456779.45562763675
456779.52045495756
456779.5016139757
456779.47430044686
456779.516500327
456779.5025352535
456779.4976664137
456779.45817450073
456779.5351135396
456779.4855327321
456779.49684338155
456779.51611475786
456779.4989790324
456779.5180797575
456779.47480318934
456779.51877751946
456779.49258865614
456779.4990253925
456779.511679097
456779.4954662518
456779.5183071292
456779.47738474084
456779.5445658127
456779.4679060939
456779.4979588296
456779.53167835256
456779.5184067627
456779.4932823619
456779.48849629983
456779.530470388
456779.50307929993
456779.490740022
456779.5248799159
456779.50407938554
456779.5118253252
456779.48631389515
456779.5249052263
456779.48946851655
456779.50955804135
456779.4967978302
456779.51452357654
456779.5004195722
456779.4947387531
456779.49580295046
456779.495099673
456779.52621597506
456779.5272767024
456779.5051747931
456779.4802391604
456779.5191159545
456779.49871563027
456779.51466974686
456779.4986136415
456779.55827025225
456779.50350340933
456779.5035508698
456779.5104422113
456779.5005848088
456779.4746308183
456779.4929051625
456779.5352736768
456779.4961141144
456779.5173574556
456779.4989213369
456779.5208796599
456779.4858464357
456779.48669112154
456779.54968395183
456779.4882700912
456779.49860948796
456779.52235186193
456779.5078699591
456779.51842186524
456779.4817329038
456779.56158466265
456779.46641840413
456779.5346282026
456779.5164268405
456779.4858418687
456779.53014738543
456779.51644321124
456779.5279120918
456779.4974464681
456779.5208167162
456779.4883643704
456779.54099252634
456779.50120673684
456779.51848162914
456779.4818595418
456779.53366404027
456779.4744163126
456779.5705008041
456779.45644029946
456779.52053333464
456779.50896394753
456779.50371412485
456779.52218865685
456779.4926810361
456779.50106280815
456779.4799579839
456779.5137132396
456779.49801429035
456779.5498531131
456779.478392487
456779.5566607714
456779.47351925535
456779.4821906092
456779.51195511234
456779.499941706
456779.4954785364
456779.49299034674
456779.5179870386
456779.49400953064
456779.51056041894
456779.4896922483
456779.53080720565
456779.4863542239
456779.51530334563
456779.4584137868
456779.52669660724
456779.48493439215
456779.4839872235
456779.5323828558
456779.484108208
456779.56772748724
456779.47950922314
456779.51227211143
456779.4915182452
456779.48767298594
456779.56359494344
456779.4805493326
456779.5112460423
456779.4888960502
456779.5071542808
456779.498025213
456779.5528309735
456779.46291892964
456779.5135087452
456779.5023673618
456779.4992287767
456779.5120131851
456779.5038390737
456779.5190718514
456779.4972217621
456779.5278091574
456779.5004299611
456779.5059654235
456779.4533048956
456779.521920607
456779.5161422231
456779.4927467527
456779.4822263378
456779.48975087085
456779.56940023776
456779.49403818307
456779.51408669876
456779.50989755045
456779.49910285295
456779.52040887234
456779.4929815121
456779.5259010882
456779.48822100775
456779.51986315206
456779.50591834856
456779.53573582676
456779.4890709044
456779.5322816717
456779.4863597806
456779.5424096039
456779.4580606702
456779.56684040435
456779.46161002695
456779.4879255511
456779.5359702292
456779.493037325
456779.5111140921
456779.48789500474
456779.517989535
456779.5066940588
456779.4932462402
456779.4754980154
456779.51015102945
456779.5250455074
456779.4965859418
456779.5106570798
456779.5113384934
456779.54029415466
456779.4673418469
456779.507992529
456779.50984157395
456779.50278539944
456779.473576291
456779.5155840532
456779.52768511826
456779.4903498142
456779.50856002973
456779.5147656959
456779.493133333
456779.4896149563
456779.510969395
